品番,WY067163,WJ430631,XH393240,IJ283088,ZR856254,WR597467,GF348474,WY545759,FT814555,JU393889,BF051547,DB316954,JD858061,AA780156,BJ860189,CL128693,XL393676,SJ372019,DP586030,AA598017,IH413600,JX893057,RJ664372,YP599008,AU877814,TP712509,SV756975,NO407338,XH609836,UO208012,FE927797,EJ557771,RI373110,VC424315,JW793198,IL590822,KC161872,YF907288,IQ381974,ID704706,YK951326,CF622663,WE759046,DC741383,EF295835,GN704275,KY124041,RE294338,KG679473,QB453383,HM872504,YV652720,PI543452,FE471123,RE488091,OA636972,JT714574,OO519485,NK811267,IJ989560,WX675432,KX221298,HC286421,SY199938,YH305068,DH738529,ZV661019,QJ307468,MJ657458,QD365978,BK257344,AC873059,ZW286556,DS480586,CJ891267,WM625563,YU036236,IK865747,OJ973177,WP630067,AV875914,NY061123,PQ145431,SJ510819,EN213213,SF197707,WW135442,PA751345,II067440,VP052641,HM132375,LI971013,TZ848437,ZR069649,FM460543,CF470157,VP273159,ED654757,KI810400,CK003570,JC160232,FG684647,IM106625,XP575260,DK585616,ZN135607,PX024382,VK309827,LT464099,SW138007,KO231913,YI881281,RF082219,VD549560,QN407818,VO771577,AW127455,IL262189,GP748023,KO314747,BY520328,HV465250,FA291539,RP321877,HQ186018,QW882237,CH935697,PD738544,BH065906,CA685113,JS348244,SK407981,NG753012,BT445911,TR068731,BC730662,OL796059,RY746259,LJ516052,GN888179,OA139405,KV557128,LM472910,BB504881,KA902626,NF161308,OL195800,KD199606,UY719006,GY305906
WM625563,4.113409446316224,4.096543534345867,3.92654461696474,4.651430412289262,4.5101441645541875,4.681602932280574,4.203774322206454,3.673820495024221,4.114580259889245,3.6393697443653963,4.486337933958031,4.878903658985954,4.666226019550991,4.441499397959278,4.588872416590006,4.6206875965567695,4.860839985719492,4.339718302286736,4.507873775298569,4.28741016872279,3.955343343028959,4.248183699281805,4.074164412944606,4.714697703490133,4.771878372898326,3.972314114104965,3.560354905022835,4.174126330449206,4.161065622726501,5.1208271719562735,3.4140979362420585,5.447814933742517,4.712007008771338,3.517392108739025,3.8804179103365204,4.016606855141611,4.7559427899438145,3.9253168397751357,4.144839876274054,4.725022351055123,4.201618536285868,4.02116800660876,3.43178249339193,3.736481655512518,4.759540735710689,4.819145864614422,4.199161714829655,3.6605823811085303,4.646633790460917,4.494853355194711,4.364282408499212,4.1053597759521905,3.2855318925534696,5.110994760691312,4.417226440000459,4.963000802099514,3.540800743030703,3.6187224187279665,5.048502973993191,4.81455378920312,3.8698074547348296,4.159499643568653,5.08079556783812,3.4018048182970704,4.357014396817308,2.842494758377537,4.564463417254426,4.330095554035633,3.4726325125952355,3.9644620043587144,4.987017464736198,3.9348854696250104,4.309471330695347,4.391368970262227,3.0013696782766326,0.0,3.127140433999634,4.936237623859181,4.207050923581546,4.222489007272661,3.551616181090461,4.090328970297346,4.856785274332978,4.496063405514629,3.7355946329975875,3.5195749453690506,3.6387360119422274,4.043774506310494,3.9944983195012784,3.6713636700117367,4.591481403256101,4.309672603051321,3.527617393532814,4.353813979440076,4.284001400595025,5.097382429711781,4.680547197273512,4.156793500840392,3.8790004825541144,3.5082796432955865,4.183014852932135,3.515391477630738,4.335586554551856,4.320970824799758,4.561081004062531,4.921646463345238,4.114225811357406,4.706553609975746,4.587615895378511,4.1865461745155175,4.535245909751279,3.6787130348685464,4.607750515346985,4.551301802186722,4.658552695830749,4.39397268267327,4.074010007186769,4.247500607536112,4.61732689001532,4.420099098067469,4.014175242394435,4.192447396700704,4.193220802438945,5.718151365899562,4.162862478511378,4.354403623621963,4.150275874625891,4.838468707270063,4.04202293250845,4.2991449965271045,4.198007304680779,4.530304585701395,4.250953721166498,3.8981401201165866,3.7118226766091937,3.849369274495354,4.5850869724283045,3.8209595286555715,4.374968561801381,3.97325794171855,4.539709727275848,4.273768455981684,3.6715208647497257,4.959021395249351,5.230313349639292,4.885971029101179,4.506181110578062,4.337310639873786,4.4014934116236395,6.236427525927045
YU036236,3.6530620482391347,4.838256467314806,4.647798892587644,4.777957532121068,4.661754352211473,4.5215798982748305,3.7381178733130493,4.151594980835094,4.049123949002511,4.620803195888434,4.876084759595676,4.552933851028594,5.4587428832303,5.007556635831322,4.387147729558757,5.204128050925592,5.503403938847617,5.471039309455007,4.669751803086464,4.918582104402345,3.383552504157841,4.497416937032118,4.382753193955231,4.940045375507297,4.4754130308066005,4.585875944996618,4.840226495161033,4.77243030273983,4.947522064751885,5.734887540750147,4.6736124857336,5.5673168335809615,4.798581711480248,4.237661698283023,3.7635694493533864,4.391031453162452,4.972383753116638,4.363923038753433,5.544152362017731,5.415588232096587,5.293256048501945,4.548145245084092,4.6288033612723245,4.660737192303107,6.108531172721693,5.182407260524665,5.2575287629212175,3.2567327833241113,5.815373049662168,5.428986971705694,4.415981885142302,4.878071110628346,4.743614469366033,5.021448304394695,3.893793629427597,5.843259984797658,5.09075277395521,3.4954565885262285,5.983764939279878,4.302943141358245,4.274263971300681,4.657885942566319,5.058869618591858,4.2750515950729095,4.86335757241169,3.9714922442124947,5.911483054316289,5.274510787646595,3.696389519492746,4.606590593088855,6.178221423993358,4.350607950342468,4.84884414425892,4.942157579122104,3.712320167886372,3.127140433999634,0.0,5.916302010533893,4.325126062208648,4.44535413005265,4.814459840898364,4.925984745557136,5.13588633747151,5.261203529340552,4.201864047231913,5.61063334725719,4.226578874825234,4.258633734931349,4.784746268383747,4.0492968243097325,5.950327329882736,5.494253762304149,3.681126958455134,5.164016873640695,4.416275819629915,4.6294289945011045,5.824825087677191,4.388967142526309,4.451298808943245,4.470143206542323,4.992096086243777,4.373763327368956,4.832014555016569,4.872421755891404,4.763124226920462,4.676429655751047,5.071061324001134,5.142974739949285,5.512004142380471,5.634448327434267,5.203496888480083,4.2130173620565445,6.39387074385896,3.9022434660651557,4.5497588958954465,4.587505114609298,5.327736734789351,4.825166072527761,4.928299928396705,4.661856961458706,4.62619252742491,3.706214637719933,4.678599924696087,6.630166121731428,5.358168380109778,5.712447532185664,5.190949211671677,4.766784013714109,5.275419782960893,4.749811680086226,4.193217542283163,4.809771747507159,4.682626396688191,4.83035538813457,4.286546715498726,5.274178143316212,5.656010021921463,3.5678820455194526,5.491171910872809,5.4433434305971575,5.684624521211852,4.558429674145591,4.3790841124571145,5.005072146836269,5.06849554954693,5.216552792803513,5.216849881783507,5.213785860496311,4.659598757116502,5.637225075444312
IK865747,5.313924548525551,5.5404584467445925,5.301981931982641,5.632038087248987,4.425772509336292,5.033110481091369,5.393931913168607,4.291071440212737,4.657568827461575,4.304919225054998,4.6783899625697165,4.435304978092943,4.070687333307516,4.142528644958782,4.432177097055101,4.5760729363423,4.625507523973324,3.7929847685508684,4.319186431974261,4.664197346904678,5.934188005313388,4.229399943079149,4.44657116325808,4.252967256046435,5.411975229609842,4.796414769116507,4.475630523787366,4.5161516688577485,4.6578621057769425,5.14102821007931,5.064109121155432,4.000902648116544,4.258093835803758,5.065381187935768,4.937599364474411,4.317504027132768,5.565248620523628,4.171620099133587,3.290857461099854,4.369853881778426,3.5296168121775167,4.4736096880967695,4.277933551227441,5.018009071415275,4.544820117865296,4.632030783527109,4.690337009891498,5.117041053704844,3.683137756986064,3.8396416520373124,4.846185817548464,4.742207821647527,4.410084994893761,5.249637635487003,5.6149191541943875,5.312496052873362,4.426318446673206,4.462126224052726,3.0997210262042216,5.502557311468784,5.677280841582731,5.268012017051475,5.595403461767021,4.636720478065023,4.298031049927048,5.268169278229039,3.198703744606649,4.511058281551976,4.89056262644299,4.131749612447824,4.392066051474907,4.499363318487102,4.431474987493402,4.01967442601084,5.425428744671108,4.936237623859181,5.916302010533893,0.0,4.974403175424373,4.746967055623956,4.438789379009118,4.908060105030201,4.926016857214612,4.098003807707434,4.714118677774797,4.8384490227136565,4.762773828424542,5.100669661254031,5.132876023235072,4.869291828803998,3.899994266119932,4.623373825963711,5.033501105215535,4.204549475921271,5.2068376982445,5.518764764134785,3.419758159560552,5.066973680777186,3.686771804314485,3.99748261364425,4.769204095652691,5.479452565416522,5.815317740763599,4.079093463916359,3.953681215248883,4.988611970250535,4.513800429580758,4.177861845741574,4.777342328654684,4.061771813322261,4.394124984270701,5.419652773000968,3.532964218968007,5.261466990159996,4.604541405141355,4.50578112697501,4.124092745337401,4.266032589615015,4.523699485851748,5.341820590262548,4.383594291871411,5.3672399624157805,5.190358030122986,3.1327323653401065,3.499108897112356,4.247317755109649,4.348126301697925,5.057059662142269,5.189320485606568,5.254967587808922,4.187990021979612,5.109217815434252,4.811666456652444,4.766323909450434,4.28254213347647,3.636785050417938,4.5113419698997035,5.301301000898592,4.425995935991277,4.40143708875924,4.847669971316494,3.9363151551386526,5.3225803458364,4.190905269334612,4.292384538604296,4.891694527446735,3.339774969358611,4.66459308842605,3.6631881475286026,6.3391884407117995
OJ973177,4.292528665105257,4.587852473863724,4.315683630948492,4.483631829932383,4.862486365035745,4.195825377489826,5.136869961956003,4.763102644348183,3.817168296194545,4.444006109852686,4.128503479988132,4.275678753087915,4.93662326592171,5.522098529350653,4.552387953713064,5.42328948958463,5.836074348747074,5.025094479860897,4.997699565329837,4.076296343208798,4.045611799505289,4.7843332935370455,4.570226934846921,4.287972021492885,4.7568113801791165,4.86321753364213,4.597766589068239,4.21103351176501,5.7375619668777125,5.8362667793059,5.2625394568854675,4.3810282108152885,3.732101067196759,4.270757622000376,4.36046367611649,4.745825362127415,4.613402173757426,3.7001877368342115,4.901420730673713,5.089490243271883,3.832759171355522,4.740590716215724,4.193410295050744,4.502059875913778,5.566729874723157,4.86105055273743,4.160351582294838,3.865882187484147,5.426171378242049,5.399308502416515,4.7544558698493,4.79105865814064,5.028890548888453,4.550337173059127,4.68831371839511,4.952226676982819,4.4079079974602156,4.153253484077946,5.385101482776341,4.423050015107115,4.325906149550886,4.8511048909445975,4.522603400802856,4.221595560578671,4.459806130153472,4.5353675939497196,4.631244797912595,5.128014928884671,4.104180128223875,4.058690478008098,4.772876957265001,4.528592289373588,4.278229011231558,4.593678938472155,4.25664252160068,4.207050923581546,4.325126062208648,4.974403175424373,0.0,4.731502257718444,5.360167675724229,5.056732631092754,5.246097430595942,5.56969032531042,3.9542300858779478,5.686343859189556,4.089909483846796,4.5453972263004685,5.154446624362755,4.782729245603753,5.705384383185334,4.630181247909151,3.6227359430190145,5.104762693364211,4.326427669095512,5.158648068874639,5.336276896202439,3.8786463486450096,4.69971221632704,4.120140509316482,4.288610470627165,4.906966125563885,5.144153782343421,5.066329052673987,5.123300083698153,4.518481661888872,4.901533029594502,4.387021308449294,5.6833173504755345,5.493434503056829,4.789943270954901,4.634145267504884,5.198773356775974,4.189338900324044,4.850965127044911,4.547902977507571,4.996069046820406,4.4201311115414885,3.976881314422508,5.359436321913704,4.222557815707769,4.994861765028605,4.206741454411953,5.968414832012614,4.670133005322693,5.259275541276564,4.57458041308759,5.773473655014605,5.538501677133668,5.781450608348236,5.4284452534551795,3.752264325923961,4.054689941267706,5.028900160258952,4.503586874462441,4.507889430934159,4.2886914520058035,3.85454785617667,5.291714746408161,4.967878253762783,4.273575051024158,4.862449368926517,4.272633400424228,4.8950442181100655,5.638219528090573,4.600870224151118,4.75948026341049,4.831638602366438,4.963151799818429,6.079528707938234
WP630067,4.247390059590644,5.5302265024707,5.616718946065084,4.464515505565204,5.182758558739663,4.867638973861671,4.551756495977236,4.254423024262402,4.540492162960687,5.062451554538426,4.206774315983314,4.817024461977644,4.971621188968547,4.544463228870911,4.617908217925103,5.133055060642825,5.188960040505185,4.987430728827408,5.188394508576636,4.616881819670961,4.873096095787472,4.347746985565278,4.55441396293808,5.106442769291239,4.912256138652374,5.442590408734168,4.84614753357629,4.524173068574066,4.955665505592575,4.562129301252972,5.669712334586818,5.307965577804291,4.285326840901764,5.001510857354482,3.774417217330986,5.138268824255906,5.83521391045936,4.830694954082423,4.226721966821156,5.068351148161353,4.083520593366626,5.4534001914830625,4.305931622184221,4.980525178794339,5.866466924821474,5.872607707359763,5.134883107460775,4.683215002981973,4.104512768757453,4.8098127690532895,4.409076472085179,4.468912546835968,4.801644823121627,4.728308959266966,5.725530671508548,6.371149683047706,5.506073325930357,4.749602883967657,5.3285072592338345,4.654125399288418,4.845319096090519,4.845581018790201,4.589812207079343,4.660125754664211,4.721059187043732,4.734717669215513,4.436255081206439,5.237149010737898,4.207790657700887,3.204737552579465,4.955081072073785,4.938770918113659,4.41226442739506,4.481236460555773,4.970007057911909,4.222489007272661,4.44535413005265,4.746967055623956,4.731502257718444,0.0,5.153183287741971,5.055458838322837,4.3572867117503415,4.868521590577387,4.103952252405459,5.172102067053659,4.98978512266722,4.555371579365195,5.251866714089055,5.369319866588961,5.6044783390539195,5.461249522362508,4.520040335735558,4.591966213412138,5.139989655127452,4.329656782581766,5.096339453917888,5.114887667569038,4.685310041467794,4.366636755584588,5.61695553713855,4.471810616909262,6.215085617022735,4.826695721228624,4.51183012399906,4.84875640875717,4.605511761190084,5.236148156593443,6.077637005687679,5.2440032735920985,4.5576435194508145,5.063737115121025,5.318285533041298,5.267798731406671,4.564767994924301,4.442241364808885,5.446959163863261,5.579786015138079,4.124656571928951,4.097027402496589,4.470186914310727,4.361326625992224,5.245802404263203,5.629707339982649,4.588943107763855,5.26450755917066,4.641168743164188,3.586242112245701,5.92047963699749,5.131237216732694,5.0983352208417285,4.707131177461419,5.192340487694481,4.544048526320001,4.076492458365011,4.625510975121149,5.692698823618108,4.634093618315477,4.25418552319141,4.841443836844973,5.016620111985592,4.292788413402759,5.073241791259537,4.486620818813333,4.126399571724332,4.588294985052005,5.052869987156272,4.6531359676136885,4.457994504933913,5.981832466418721
AV875914,4.9379734020652295,4.922391129180944,4.494815855706882,5.166088858460461,3.1811579311498797,4.533984587709378,4.538327781049973,4.620120814207538,4.718003778916199,4.081991798325235,5.144109771652434,4.697434507854497,5.325145882775985,4.023766301616056,4.69322987202619,3.3232405774845044,3.9324210392788506,4.1399690311861255,3.993934365866166,4.145557785468231,4.738786664798553,3.54869007802159,4.376094485888826,4.379223155806019,5.177596986869387,4.196524745268832,4.541159689053419,4.344484942348178,4.027280763748094,5.592231188888311,3.278887308839662,4.440398615707604,4.7083060665947025,3.957652990525041,4.151135441241922,3.4516767984623393,4.994749028266277,3.703419688200428,4.1342801278572425,3.9829215736254224,4.5021400172315165,3.670093446771677,4.158586309938869,4.37670730262584,3.8094741050673626,4.253949999682172,4.158796622359464,4.302566905051241,4.327396394282968,3.8633099852126023,4.378173071694987,4.510683802873056,3.745891823380184,5.546807729471129,4.443809845920623,4.302567763629196,4.412063773322831,4.2240015790838354,4.8503653447215225,5.609449393090226,5.118278376647417,3.7616927510131193,4.932135265423462,3.795728016291938,4.575180044852784,4.658738346829716,4.528711563236947,4.094069065640759,4.732672258746839,4.636559971945068,3.9933107713194005,4.760571735664673,4.3343791937134455,4.821218567364886,4.525092813067399,3.551616181090461,4.814459840898364,4.438789379009118,5.360167675724229,5.153183287741971,0.0,5.113849718454087,4.905128553549028,3.9910935320008387,4.156009913809603,4.311277310635878,4.025520383454512,4.456001296189844,3.8575471734385705,3.5005090405773984,4.848158983905904,3.871854818053501,4.813425900885587,3.1823970584248205,4.522808419575944,5.583583428514565,4.652195127933156,5.13367789564354,4.21969858339802,4.506067985457858,4.232369288021743,4.5712644113860454,4.622715929446933,4.245687598754144,4.624030370785949,4.708704794172812,4.648589430341375,4.149743919455079,5.148405374699952,4.122488178990733,4.795500348341462,4.016860669038038,4.587225512763116,5.266598713160353,4.979021639456973,4.657543585063229,3.7838532768011897,4.7219370855392215,4.383638522917349,4.8346076874639845,4.978317314446934,4.385448237072818,4.691798418795793,4.292239769251927,4.232288262022142,4.195891899480783,4.298472742472859,5.231363473478416,4.662010124671698,4.555619318451259,3.7365605434156723,4.668571106356541,4.618076562187754,4.196526102187644,4.242910615921448,4.198613185844496,4.717816566236833,4.429008873950447,4.506302374907931,4.104009459580687,4.662544014942767,3.9370670843465962,4.640291015247905,4.379421160875349,4.928714206175084,4.5601192175792145,4.244316632261376,4.526119696165055,3.9222888417625192,6.224239468049433
NY061123,5.360808146573781,3.9801530837390207,4.105398594114746,5.938492239826736,5.12239716527779,5.40293899398508,5.013740174654716,4.26734377993893,5.493324291268993,3.9046553282954615,4.174140053404756,5.973015066473161,4.263482728916088,4.979040026969997,4.426670795529778,4.9964322113981225,5.702198043011908,4.8803637596364675,5.15158049844844,5.854828046414573,5.084386073605941,5.220286943312747,4.504671829907247,4.940881046586387,4.511814012339805,5.251828505159516,3.4046281551267064,4.6126395493990895,4.546097996785255,4.416912661282176,4.796750010364652,6.070649716423698,5.74473089724821,5.247860987532388,4.698602574378149,5.154377604238306,4.900348830545152,4.859708334093862,4.947923588515443,4.51368957120891,5.837401501749512,4.854556936541183,4.23798559565343,4.593624821955756,5.693693947053631,5.1883516833587455,4.226562001849404,4.495267899341359,5.284792923032904,4.541935104655674,4.826145073651276,5.831273713156185,4.370581017568325,4.198801309264431,4.564656146055879,5.9544652291428894,5.10618193860351,5.1960180175303625,5.6780289522554686,4.806597241041628,5.383284573192995,5.3707644997294,5.362337571033052,4.269138520825469,4.161822348152845,3.6024083620904905,4.347260682966507,3.9363453362440444,3.959967513516196,5.209821476375323,6.151004441794631,3.4876041189270155,5.081497973801634,5.254720451221762,4.330887581777262,4.090328970297346,4.925984745557136,4.908060105030201,5.056732631092754,5.055458838322837,5.113849718454087,0.0,6.151077467800794,6.172426254595754,5.154371785098529,4.774593603864558,5.184776404907532,4.40333730675199,3.8852681932616417,5.685674445872067,5.63833246759015,4.418723330993506,4.651195911172261,4.979035106274193,4.206225694666656,5.604298242842638,4.36845480569715,4.449453316024887,5.01730401591467,4.139265787583277,4.117095077690043,3.8553337431014656,4.9989668950467845,4.4133394703069575,4.520189686377956,4.862900588122039,3.7851530876682347,5.124414042334446,4.4566688399828,5.156799152042927,3.897531760832803,4.181927190360797,4.853439886484661,4.168772617242803,4.715980615924461,4.66519725130605,5.188094189065116,5.557256170453195,5.526249836076448,5.609040382414887,4.279546481370323,4.31748718970714,5.01212453442863,5.726522116662829,4.83613803916074,5.519129250776104,4.367058156104047,5.311695951076684,4.006908265678234,3.583843280954154,4.19600052762612,5.558248339408831,5.362469208460742,5.158658939496629,4.511212895395954,4.172454749905135,5.173356950709633,4.489462775129268,5.006775303970542,4.785694434517547,5.8228539964412,4.311487587509173,4.599451981509372,4.44373603885107,5.470472749632254,6.309846357234248,4.714512738246647,4.919721467485973,4.969396032493378,4.978356725198136
PQ145431,3.7369470335013384,5.739579152884941,5.334596302953743,5.727713552016241,4.672878222884875,3.9083285307142064,5.631657218602514,4.815498705203,5.087258146645235,5.597054955587114,4.684095221110324,4.8881988317081655,5.343561800765333,4.911235725232041,4.7830095438967,5.876738050635682,4.513326338182481,5.491132841178286,5.4243166839905745,4.673256712410989,5.480005977178146,4.762172014258321,5.346606394925347,4.526367450118786,4.599929092803352,5.1817212866629605,4.981230070763423,5.510958224556321,5.2778818199187665,6.402584309329509,5.340460683266891,5.1214349701439446,3.671977425898568,5.365266582934175,4.614510917277677,4.984690835891397,6.605990106793689,5.047977895082079,5.476788472804032,5.302689415049838,4.572428804489962,5.6581910352643545,5.290432697870851,5.222892437786469,5.3953084765871155,4.941374213569191,6.447336309334483,4.670356075992814,3.973489155832553,5.6180976252531885,4.479084409895127,5.872183079824361,4.408273489982997,6.224472842977451,5.845976028010667,5.473024850902441,5.2265920058937425,5.268635203586645,4.451792564812083,5.644470961688037,5.114982224348401,5.803666665631267,5.308502962962593,5.1770973757074605,4.9612897729743475,6.036852504835003,5.118003585011086,6.264438808681268,5.051104997204713,4.6228219120918075,4.992002125105447,4.994641685374986,4.11983015265835,5.250443512682512,5.720285352568314,4.856785274332978,5.13588633747151,4.926016857214612,5.246097430595942,4.3572867117503415,4.905128553549028,6.1510774678007945,0.0,4.084982322068189,4.768537386819799,5.185955178213281,5.699463615745329,5.476715488989796,5.470779668190024,4.789669465950277,4.800142937809401,6.101037013561577,5.547479646122338,5.129040494351918,5.338629054341844,5.1555561299722585,4.919082997646513,5.997165960494735,5.137970326508979,4.792200348808655,5.698478529862849,5.596721304835017,6.065597434610613,4.92454817861001,4.380326499152286,5.621255114968674,5.00841243034674,5.765410560249874,5.410124066638771,4.848202815465661,5.867924728510789,5.151172631912761,5.771857861920003,5.48532101740922,5.818545562458652,5.166334353919545,5.341138201201652,5.366582877030022,5.090902579323402,3.330426131778429,5.191727287672755,5.533966515008931,6.004307110820098,5.3137511528753265,5.005251603411787,5.012546894141117,4.54710514969304,5.2722415736655455,6.0691221870005,6.472093783084401,4.989110123842542,4.951828343843875,5.453129932422903,4.022702728652373,4.305379337719946,4.717810280055108,5.365085244124661,4.8660243601416235,5.013484518902588,4.147357264327345,4.3373554123848335,4.926396077708337,5.543335504907669,4.7479162448730055,4.36931994293408,3.8711980179571057,4.645104600329449,3.8434214062716405,5.4144564307742105,7.804780147197875
SJ510819,4.457818659748406,6.109913015770372,5.412688939392235,5.265935134132247,4.322650406735928,4.392804894187537,4.194799893094267,4.924958942465138,5.538291238301289,5.169274802665371,4.874186342471027,5.131252015291442,5.158010310520294,4.373636159603023,5.0271228514401365,5.099733053490838,4.173927341255442,4.7802020508625995,4.706634433284651,4.311736613962361,5.794677731319855,4.300609630454553,5.443202381605743,4.681237612187073,5.022027901806754,5.154383998978794,5.026474779316216,4.8128714484293305,4.683704911893166,5.80875073120803,4.578314121092024,5.057211700170434,4.352135158473965,4.60669613609568,4.325088461740175,4.436243624633183,6.634477592595443,4.238266184614022,4.709478585672692,5.141555624284821,4.125054149949533,4.816359851210806,4.572113596790895,4.62787270668838,4.549839384738655,5.072298894158501,5.777231302193799,5.068900128413727,3.443232529390393,3.886419217258521,4.24672876720458,5.037580379161024,3.8079651560004413,6.415622850049431,6.08850128490175,5.029328825294061,4.877614278872925,4.008254000976488,4.382128465263984,5.390521985016411,5.2410728986731225,5.6097059886766685,4.839344787745652,4.5455549287463,4.843844482742034,5.488420146301107,4.903296950121403,5.340747926027941,4.179678373524683,4.939001938581932,4.2416799040939654,5.611981157510293,4.44606698127608,4.966629892394081,5.2779966730564984,4.496063405514629,5.261203529340552,4.098003807707434,5.56969032531042,4.868521590577387,3.9910935320008387,6.172426254595754,4.084982322068189,0.0,4.076643410237357,5.158333553581256,5.450967918353584,4.643163061749461,5.3092581309999884,4.2835312672086925,4.498835397415525,5.075437868197334,5.605179663227985,4.5513845934465555,5.410095717383076,4.850287629946163,4.416560112626612,6.048375961069712,4.15384722760921,4.70382599039728,6.313852886464872,5.662804424905841,6.382964133608179,4.279392998903054,4.016947588438714,5.625973819172151,4.677430447771806,5.47322446463723,5.739695965199374,3.850112449792103,5.274982183089683,5.426620231207183,5.169000068846723,5.3154731581068555,5.282571723830322,4.173254696184163,3.8682442528675867,4.178264152452351,4.864073537046796,4.57119733637749,4.845546267633788,5.152179496238016,5.250850414136485,4.7397409727138005,4.156723274985302,5.041462350031403,3.6524572948740253,5.238427205997282,5.097264179823309,6.243337526412042,4.471451761658387,5.520160901001459,5.488969161362599,4.398738751001462,3.9559732898328637,4.18354852685576,5.118318306697808,5.646401173743046,4.363615042585539,4.452486393788263,4.733510392938821,3.9185694044631547,5.368365861379237,4.7800431977654245,4.234063130445063,4.314792679653154,4.7625293357303695,4.773599455764794,4.240406903427607,7.351107702638851
EN213213,4.341327551115026,4.951621191197819,4.930441664946324,4.016254343312791,3.84797311253544,4.34925362814814,4.053699174725178,4.231179765556159,4.145393183772257,3.4207754396893675,4.17464652784994,4.2344817909888945,4.895261693693799,4.489607953655259,4.669863764584778,4.923265901698912,5.584754208707584,4.049633681912506,3.7273389888705575,4.229223136634595,4.046655845288813,3.6771180833525583,4.0687760270294335,4.565698147379888,5.149092500384124,4.32767232944082,5.194829467193812,4.073988102165051,4.662562209518706,5.110554779056067,4.282540761189993,3.911054402830712,4.527729998408909,3.9296676760748186,4.032484870754626,3.0934466300566905,4.8911632325142325,3.5459455526286927,4.298027065734242,4.140709405857972,3.639531628439519,3.8293337800781035,3.3791408616441583,4.832259567974697,5.428840888184836,4.390023730790609,4.646318594095984,4.453140808151727,4.204644997028605,3.974130738507395,4.327900240948316,3.2567946020204737,4.833128838405196,5.056161392665649,4.828268016814436,4.535486342263581,4.222722349113893,2.8896073546876164,5.478624168164264,4.238507473835499,4.535624256998931,4.051076840463508,4.540257271972879,3.178597198326436,4.407938321080071,3.9793708275449675,5.122424514128393,4.4389651576638,4.1686183753523975,3.6505004014615188,4.491902321062818,5.28477207815535,4.125984415885454,4.451369083373533,3.807557717510602,3.7355946329975875,4.201864047231913,4.714118677774798,3.9542300858779478,4.103952252405459,4.156009913809603,5.154371785098529,4.768537386819799,4.076643410237357,0.0,5.149752328065374,3.689977983324552,3.875192019681471,4.831815503797072,2.9847297422327554,5.184617701697718,4.1383455440958405,3.721632012057647,4.481619731484073,4.405728191974548,4.07013350696104,4.734820598417102,4.709906128333786,3.5961390615729263,4.204612499586232,5.124948305578233,3.827730310314699,5.035129935522321,4.5822037029086236,4.220489189661568,4.01460350108898,4.470144467073658,4.441702076938413,5.57204033477876,4.443925661389719,4.1958789241708985,4.7048325140271325,5.313802342000069,4.243968650213815,3.500067286051536,3.3043491718008147,4.168907449844025,3.9973145256074014,3.3127650682789147,5.2119096180876525,3.8559024933325277,3.5951822984543753,4.0626787703153315,5.418282271576667,4.378259979616111,5.115823230803229,3.9163304789551634,5.142253799019501,4.729480174825553,5.4102144665128815,4.564346236885701,4.58120651319668,4.729013463032722,4.16096331806669,3.639674100062547,4.14142897850589,5.164424665036097,4.129225845890299,4.363763590588844,4.679871705546697,5.0894587849062045,4.087253620816368,4.425064873872702,4.869015022611307,5.369532130566734,3.9239798730053295,4.646733992540326,4.652002305272947,3.988823141521145,5.415696615003196
